Employee_ID,Year_of_Joining,MonthofJoining,DayofJoining,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
32485,1993,12,13,10092,191748,4,Y,No,22,1,4,80,3,29,3,4,6,1,6,6
32486,1986,4,17,2987,14935,3,Y,Yes,25,4,2,80,3,36,6,1,34,21,16,12
32487,1986,6,17,24193,314509,0,Y,No,47,1,1,80,1,36,5,4,3,1,1,1
32488,2007,12,15,35698,999544,2,Y,No,6,2,3,80,3,15,3,1,2,1,1,1
32489,2020,8,25,37526,600416,8,Y,No,47,3,3,80,1,2,5,3,2,2,1,1
32490,2007,2,21,22513,337695,6,Y,Yes,33,4,3,80,3,15,3,4,8,7,1,2
32491,1997,8,25,28852,490484,2,Y,No,18,1,2,80,2,25,6,2,3,2,1,1
32492,2019,8,10,28144,168864,8,Y,No,7,1,2,80,1,3,5,1,3,3,3,1
32493,2013,4,15,6693,187404,8,Y,Yes,30,1,4,80,1,9,1,2,3,2,1,2
32494,1997,4,5,14025,140250,8,Y,Yes,28,4,2,80,3,25,4,4,20,18,14,8
32495,1982,2,28,28453,170718,2,Y,No,26,4,1,80,4,40,5,1,29,7,3,17
32496,2000,10,2,3811,99086,8,Y,No,49,3,3,80,1,22,3,3,11,1,10,5
32497,1994,3,26,21289,170312,8,Y,No,10,3,3,80,2,28,6,3,17,1,16,10
32498,2002,11,4,23296,279552,6,Y,Yes,7,4,1,80,2,20,2,4,11,2,9,1
32499,2004,4,27,3181,69982,3,Y,Yes,6,3,1,80,3,18,4,4,13,9,10,10
32500,2009,11,20,31933,734459,1,Y,No,29,3,1,80,3,13,4,1,8,2,8,5
32501,2014,4,27,15136,105952,8,Y,No,13,3,2,80,3,8,5,1,1,1,1,1
32502,2011,6,3,25640,435880,0,Y,No,7,4,4,80,1,11,6,1,7,6,7,4
32503,1990,12,21,37957,265699,6,Y,Yes,21,3,2,80,2,32,6,4,15,12,7,15
32504,1985,2,28,3085,37020,4,Y,No,20,1,2,80,4,37,5,3,19,10,1,9
32505,1993,9,19,29527,59054,2,Y,Yes,22,3,3,80,2,29,1,4,14,14,12,4
32506,2001,8,26,50132,802112,4,Y,Yes,20,4,4,80,3,21,4,4,11,5,8,2
32507,2017,11,2,31032,62064,7,Y,Yes,19,1,4,80,4,5,5,4,1,1,1,1
32508,1984,4,24,9646,38584,5,Y,No,42,4,3,80,1,38,1,2,12,12,5,9
32509,1987,2,24,3071,6142,6,Y,Yes,1,2,2,80,3,35,1,4,29,9,28,19
32510,2004,10,2,16325,293850,8,Y,Yes,18,4,2,80,2,18,6,3,11,6,8,4
32511,2001,1,1,15083,180996,3,Y,Yes,34,3,2,80,4,21,5,1,3,3,1,1
32512,2008,8,14,38771,775420,7,Y,No,43,2,3,80,3,14,4,4,10,9,1,1
32513,2004,10,4,24033,480660,0,Y,No,37,2,4,80,3,18,5,1,3,2,1,3
32514,2010,9,18,33467,635873,4,Y,No,38,1,1,80,1,12,3,4,5,3,2,1
32515,2004,6,16,40800,489600,5,Y,No,9,2,1,80,2,18,2,1,8,7,8,4
32516,2015,2,9,27859,612898,0,Y,No,39,2,2,80,2,7,6,4,2,2,2,2
32517,2018,5,15,45182,542184,5,Y,Yes,42,4,1,80,1,4,6,3,1,1,1,1
32518,2014,11,23,12225,146700,2,Y,Yes,30,4,1,80,1,8,4,1,1,1,1,1
32519,1984,8,14,22989,229890,7,Y,No,30,3,2,80,4,38,6,3,14,3,2,5
32520,2007,10,23,32523,910644,7,Y,Yes,22,1,3,80,4,15,3,1,13,12,7,2
32521,1999,10,23,11131,89048,2,Y,No,18,1,1,80,1,23,2,1,23,22,10,20
32522,1982,9,25,38900,233400,3,Y,Yes,24,1,1,80,4,40,6,1,20,9,15,10
32523,2002,8,15,49158,294948,7,Y,No,25,3,3,80,3,20,4,3,1,1,1,1
32524,1987,9,19,7056,197568,2,Y,No,28,3,2,80,3,35,1,2,14,8,4,4
32525,1988,4,1,48183,530013,7,Y,No,31,1,1,80,3,34,1,4,5,3,3,2
32526,1999,11,19,12146,206482,8,Y,No,46,3,2,80,1,23,3,3,4,2,1,1
32527,1990,8,17,50617,354319,0,Y,Yes,15,2,4,80,1,32,2,2,9,6,5,1
32528,1984,3,21,47403,1232478,0,Y,Yes,16,1,4,80,4,38,1,3,26,7,13,13
32529,1991,11,11,16674,383502,7,Y,No,8,3,3,80,3,31,6,2,12,8,2,7
32530,2006,1,12,42188,337504,0,Y,No,14,3,3,80,4,16,2,3,7,4,5,4
32531,2019,10,28,36064,180320,7,Y,No,44,4,3,80,1,3,4,3,3,3,3,3
32532,1986,7,19,46627,233135,1,Y,No,11,1,1,80,1,36,3,3,28,8,25,10
32533,1990,10,19,25818,464724,8,Y,Yes,31,3,2,80,3,32,6,4,21,9,9,5
32534,2019,3,8,12546,288558,1,Y,Yes,29,3,3,80,4,3,5,3,1,1,1,1
32535,2007,7,16,37687,226122,0,Y,No,5,1,4,80,1,15,4,3,14,11,9,1
32536,1988,2,8,12879,90153,5,Y,Yes,11,4,2,80,4,34,5,1,8,2,5,2
32537,2020,6,4,11048,143624,2,Y,Yes,9,2,2,80,4,2,3,2,1,1,1,1
32538,2002,2,18,4245,76410,2,Y,No,42,4,2,80,2,20,4,3,19,9,8,2
32539,2009,6,15,19753,434566,8,Y,No,43,4,2,80,4,13,4,1,6,4,4,6
32540,1990,11,19,49868,1196832,2,Y,No,4,3,2,80,2,32,5,3,2,1,2,1
32541,1996,4,2,23864,620464,1,Y,Yes,0,3,3,80,2,26,5,4,26,14,2,1
32542,2019,6,17,32542,357962,4,Y,No,27,3,4,80,3,3,3,4,2,1,2,2
32543,1983,6,25,49703,1242575,5,Y,Yes,7,2,3,80,4,39,3,2,27,20,10,18
32544,2016,4,26,49826,398608,2,Y,Yes,49,1,1,80,4,6,4,3,3,2,3,1
32545,2010,1,17,34171,410052,7,Y,Yes,5,2,3,80,2,12,4,1,9,2,2,1
32546,2019,3,5,46140,692100,8,Y,Yes,16,1,4,80,4,3,4,4,1,1,1,1
32547,2019,11,25,31746,444444,6,Y,Yes,25,4,1,80,1,3,2,4,1,1,1,1
32548,2018,10,26,48980,587760,4,Y,No,16,4,4,80,1,4,2,4,1,1,1,1
32549,1986,3,1,45128,722048,7,Y,Yes,16,4,2,80,2,36,4,2,35,1,32,24
32550,2003,11,13,38907,1011582,7,Y,Yes,49,2,3,80,1,19,3,1,18,8,11,3
32551,2006,7,2,2950,53100,7,Y,Yes,38,3,3,80,1,16,1,3,1,1,1,1
32552,1992,1,27,45522,318654,7,Y,No,48,2,3,80,1,30,3,1,15,11,2,7
32553,1989,10,8,20490,61470,5,Y,No,35,2,3,80,1,33,5,1,8,2,5,5
32554,1982,4,18,24098,48196,0,Y,No,38,2,3,80,1,40,4,1,4,4,3,2
32555,2003,9,27,41841,920502,8,Y,No,44,3,3,80,1,19,1,1,5,2,5,3
32556,1983,2,18,30073,240584,1,Y,Yes,22,1,4,80,3,39,4,4,5,4,1,2
32557,2020,6,12,24450,709050,4,Y,Yes,49,2,1,80,3,2,4,4,2,2,2,2
32558,2016,2,20,21070,231770,3,Y,No,39,1,2,80,3,6,6,2,6,1,5,1
32559,2003,2,25,39492,631872,1,Y,Yes,7,1,4,80,4,19,2,1,13,4,13,5
32560,1985,8,6,28655,745030,3,Y,No,33,4,3,80,4,37,1,1,24,2,6,24
32561,1990,12,7,23985,551655,3,Y,Yes,22,1,1,80,1,32,2,2,14,2,8,7
32562,1986,7,12,4501,108024,6,Y,Yes,37,3,3,80,4,36,4,3,15,3,10,15
32563,2005,2,4,33119,993570,3,Y,Yes,30,1,2,80,3,17,4,1,7,2,2,2
32564,1997,6,19,8160,244800,0,Y,No,37,3,3,80,3,25,6,4,19,13,12,7
32565,2010,10,15,3700,18500,4,Y,No,43,2,3,80,4,12,4,2,12,3,8,10
32566,2009,6,16,16114,96684,7,Y,Yes,0,3,1,80,2,13,2,4,9,3,9,4
32567,2000,1,27,2176,34816,4,Y,Yes,35,4,2,80,1,22,4,2,8,4,4,6
32568,1992,2,18,44317,44317,1,Y,No,6,3,1,80,1,30,5,1,9,6,6,2
32569,1988,8,15,43168,43168,8,Y,Yes,45,2,2,80,1,34,3,4,17,17,11,3
32570,1997,1,2,38888,116664,0,Y,Yes,37,4,2,80,1,25,4,1,21,20,16,5
32571,2020,6,17,26944,404160,7,Y,No,12,4,3,80,2,2,6,4,1,1,1,1
32572,1988,2,16,2163,64890,6,Y,No,44,4,2,80,1,34,1,4,3,2,1,1
32573,2021,1,12,6778,40668,1,Y,No,32,2,1,80,3,1,6,3,1,1,1,1
32574,2010,11,6,33782,270256,7,Y,Yes,22,2,3,80,3,12,3,3,3,1,2,3
32575,1983,4,13,9630,288900,8,Y,Yes,29,1,2,80,4,39,4,1,9,3,8,2
32576,1997,3,5,29008,870240,5,Y,No,23,1,2,80,4,25,5,3,21,15,12,20
32577,2006,12,27,46078,368624,4,Y,Yes,16,1,4,80,3,16,5,4,10,7,5,8
32578,1994,12,5,38952,973800,2,Y,Yes,35,4,2,80,1,28,2,4,7,1,3,2
32579,2009,2,13,7958,159160,6,Y,Yes,48,2,3,80,2,13,5,4,12,11,11,2
32580,2000,9,26,9908,267516,4,Y,Yes,18,2,2,80,2,22,2,3,8,1,3,8
32581,2015,2,26,14618,321596,1,Y,No,22,1,4,80,4,7,1,1,3,3,3,3
32582,1993,1,5,31471,566478,6,Y,Yes,4,4,1,80,2,29,5,2,21,13,12,2
32583,1997,4,26,31263,218841,0,Y,No,12,4,1,80,2,25,1,1,9,3,5,7
32584,1992,5,7,35632,142528,1,Y,No,20,2,4,80,3,30,6,1,29,24,12,19
32585,2009,2,6,45291,362328,1,Y,No,3,3,3,80,1,13,6,1,6,3,5,6
32586,1989,10,9,1545,27810,7,Y,No,25,2,2,80,1,33,1,3,31,11,11,27
32587,2005,8,24,49086,932634,1,Y,Yes,43,4,3,80,1,17,1,4,9,9,6,9
32588,2016,11,6,33130,33130,8,Y,No,49,3,4,80,2,6,2,2,2,1,1,1
32589,1987,5,20,40183,522379,6,Y,Yes,14,1,4,80,1,35,4,1,15,8,5,9
32590,2011,10,9,39234,1059318,0,Y,Yes,30,3,3,80,4,11,5,3,4,1,1,3
32591,2007,11,5,12266,12266,0,Y,No,45,1,3,80,4,15,6,1,3,2,3,3
32592,1993,7,20,8502,51012,0,Y,Yes,36,3,2,80,2,29,1,1,7,5,2,4
32593,2006,10,22,22911,389487,8,Y,No,6,2,3,80,1,16,1,3,14,5,9,8
32594,2002,5,16,33672,572424,7,Y,Yes,26,4,1,80,1,20,1,3,5,1,2,4
32595,2010,11,19,36534,767214,4,Y,No,31,1,2,80,4,12,3,4,8,8,7,3
32596,2014,11,16,2468,9872,3,Y,No,18,4,2,80,2,8,2,1,8,2,7,5
32597,1987,12,2,3469,69380,4,Y,Yes,27,1,2,80,4,35,2,4,22,19,3,6
32598,2021,10,2,34782,1043460,5,Y,Yes,45,2,4,80,1,1,5,2,1,1,1,1
32599,1996,5,19,48610,291660,1,Y,Yes,2,4,4,80,3,26,2,4,3,3,2,1
32600,1986,12,24,8335,33340,0,Y,Yes,39,2,2,80,1,36,4,3,21,1,9,18
32601,1993,7,13,5572,11144,5,Y,Yes,34,3,3,80,2,29,4,2,6,1,1,2
32602,2009,5,20,27498,522462,0,Y,No,3,4,4,80,2,13,6,2,11,9,6,10
32603,2015,6,11,44791,1209357,2,Y,No,45,2,4,80,4,7,4,2,6,5,2,6
32604,1990,6,20,2468,41956,1,Y,Yes,23,1,4,80,3,32,1,3,27,9,18,19
32605,2019,5,7,6501,149523,7,Y,No,25,2,2,80,1,3,1,2,3,1,1,3
32606,2020,10,7,18481,240253,5,Y,No,28,4,3,80,4,2,1,1,1,1,1,1
32607,1988,3,18,12048,301200,2,Y,No,43,4,1,80,4,34,3,2,1,1,1,1
32608,1982,8,3,37255,298040,5,Y,No,1,4,4,80,2,40,4,3,33,32,1,32
32609,2007,7,10,39443,591645,2,Y,No,25,1,1,80,3,15,4,4,12,10,6,3
32610,1996,12,27,35341,176705,7,Y,No,43,3,2,80,4,26,2,3,16,7,10,5
32611,2020,10,26,11623,174345,1,Y,Yes,44,3,1,80,2,2,1,2,1,1,1,1
32612,2015,5,16,46581,139743,6,Y,Yes,5,4,3,80,2,7,6,4,4,2,2,2
32613,2020,12,8,8338,175098,3,Y,No,41,3,2,80,4,2,1,3,2,1,2,1
32614,1987,8,22,38353,843766,6,Y,Yes,19,1,4,80,1,35,4,2,20,6,12,9
32615,1985,4,9,25115,125575,4,Y,Yes,45,4,4,80,3,37,2,4,22,15,22,18
32616,1999,5,6,13792,413760,8,Y,Yes,24,2,1,80,2,23,2,1,2,2,1,1
32617,1993,4,5,15222,441438,3,Y,Yes,26,4,1,80,1,29,3,4,18,6,7,13
32618,1982,3,18,44677,625478,7,Y,Yes,33,3,3,80,4,40,4,1,30,21,30,17
32619,2015,9,19,13081,156972,0,Y,No,39,3,2,80,4,7,6,2,4,3,1,1
32620,2019,2,21,2167,6501,0,Y,Yes,20,1,1,80,1,3,6,2,2,2,1,1
32621,2005,7,28,50069,801104,4,Y,Yes,5,3,4,80,2,17,3,2,16,10,4,7
32622,1985,11,12,15077,90462,4,Y,No,43,2,1,80,4,37,3,2,14,8,10,8
32623,1989,2,15,36126,794772,4,Y,Yes,21,1,3,80,4,33,1,4,2,1,2,1
32624,2002,5,19,47884,335188,8,Y,No,11,2,3,80,2,20,2,4,8,4,5,4
32625,2017,2,19,43137,388233,7,Y,No,16,3,2,80,4,5,5,4,4,1,2,4
32626,1995,5,13,3139,12556,6,Y,Yes,29,3,2,80,3,27,1,2,14,8,12,13
32627,2000,4,27,38497,846934,7,Y,Yes,15,1,3,80,2,22,2,3,12,6,9,4
32628,2009,12,7,15490,170390,4,Y,Yes,14,2,3,80,2,13,6,1,11,6,3,2
32629,1999,8,22,29813,745325,7,Y,Yes,13,4,2,80,4,23,6,1,3,3,3,1
32630,2017,6,12,16988,135904,3,Y,Yes,36,4,4,80,3,5,2,1,4,4,3,2
32631,1982,12,6,44178,176712,1,Y,Yes,49,1,2,80,3,40,2,3,18,8,10,7
32632,2003,3,6,15871,412646,2,Y,Yes,48,4,4,80,2,19,2,2,1,1,1,1
32633,2011,10,6,27951,614922,4,Y,No,30,2,2,80,2,11,5,4,5,2,3,1
32634,2019,5,12,43513,957286,4,Y,Yes,39,4,1,80,3,3,3,3,2,1,2,1
32635,2002,9,10,15482,185784,5,Y,Yes,8,1,1,80,2,20,5,2,10,3,9,8
32636,2007,7,23,36721,403931,2,Y,No,2,3,1,80,1,15,3,3,10,6,5,5
32637,1985,6,25,27721,249489,7,Y,Yes,9,2,2,80,2,37,3,2,13,3,13,9
32638,2008,11,10,35077,947079,6,Y,No,17,3,2,80,4,14,2,3,6,6,5,5
32639,1983,12,1,24147,265617,8,Y,Yes,42,3,2,80,2,39,5,2,13,10,8,1
32640,2002,1,28,35505,390555,2,Y,No,20,3,2,80,1,20,2,4,7,4,4,6
32641,1991,12,12,43953,439530,5,Y,Yes,37,1,2,80,1,31,3,3,13,8,7,6
32642,2007,7,19,8744,43720,6,Y,No,40,2,4,80,3,15,1,4,11,1,6,1
32643,2019,5,10,34930,419160,6,Y,No,32,3,1,80,1,3,5,2,2,2,2,1
32644,1992,3,20,44936,1123400,4,Y,No,39,4,3,80,2,30,1,4,4,2,1,1
32645,1998,7,8,30977,216839,2,Y,No,3,1,4,80,1,24,2,4,24,18,13,18
32646,1985,4,8,7992,79920,4,Y,Yes,17,3,2,80,3,37,6,4,25,3,4,25
32647,1995,7,5,1695,20340,3,Y,No,29,1,2,80,1,27,2,1,3,1,3,3
32648,2004,8,5,40939,204695,8,Y,No,46,4,1,80,1,18,4,4,15,6,5,2
32649,1998,3,5,9969,129597,5,Y,No,10,3,4,80,2,24,6,1,20,20,13,6
32650,1984,11,11,26934,188538,3,Y,No,9,3,3,80,1,38,1,2,5,1,3,4
32651,2000,8,18,26015,364210,2,Y,No,49,4,2,80,3,22,6,1,5,3,4,2
32652,2003,6,17,23120,231200,0,Y,No,46,1,1,80,3,19,2,1,16,6,4,13
32653,1989,9,27,8795,246260,4,Y,No,2,4,2,80,4,33,1,3,2,2,1,2
32654,2018,5,1,47036,564432,5,Y,Yes,2,3,3,80,1,4,4,1,2,1,2,2
32655,2015,3,17,28261,508698,7,Y,No,28,3,3,80,2,7,6,1,5,3,2,3
32656,2001,6,4,7736,61888,8,Y,Yes,45,4,4,80,4,21,1,1,20,11,13,9
32657,1997,4,26,14353,100471,3,Y,Yes,6,1,4,80,2,25,3,2,21,13,8,13
32658,1988,1,19,36338,181690,5,Y,No,45,4,3,80,2,34,1,1,31,7,29,30
32659,2020,12,23,31194,561492,0,Y,Yes,48,3,2,80,3,2,4,4,2,1,2,1
32660,1992,8,12,33163,596934,0,Y,Yes,38,3,1,80,3,30,2,1,20,11,9,19
32661,2002,8,6,37419,411609,2,Y,No,32,4,2,80,2,20,1,4,20,3,3,5
32662,1998,11,18,11169,11169,7,Y,No,47,1,3,80,4,24,1,4,13,2,2,13
32663,1982,9,8,6066,66726,6,Y,Yes,17,2,1,80,3,40,5,1,27,3,21,7
32664,1994,5,18,27863,473671,7,Y,No,17,1,3,80,2,28,1,4,15,1,8,7
32665,2017,9,19,39989,359901,8,Y,No,39,4,1,80,1,5,4,4,1,1,1,1
32666,2008,6,27,10370,20740,4,Y,Yes,43,1,2,80,3,14,4,1,11,1,10,7
32667,1986,7,9,31205,405665,5,Y,Yes,19,2,2,80,1,36,6,2,5,3,5,4
32668,2010,2,3,40859,245154,4,Y,No,42,3,3,80,3,12,6,2,1,1,1,1
32669,1997,9,26,25125,376875,0,Y,No,14,2,3,80,1,25,2,4,22,9,3,20
32670,2017,3,2,32008,800200,7,Y,Yes,13,1,3,80,3,5,3,1,1,1,1,1
32671,1996,12,3,13114,209824,8,Y,No,16,1,1,80,2,26,5,4,12,10,12,3
32672,2008,2,8,34695,693900,5,Y,No,15,1,4,80,2,14,2,4,4,3,1,4
32673,2013,4,19,39296,1100288,6,Y,No,6,1,3,80,1,9,2,1,4,4,3,3
32674,2006,10,15,32599,358589,1,Y,Yes,24,1,3,80,2,16,2,1,6,1,1,5
32675,2012,1,8,20065,481560,6,Y,Yes,27,2,2,80,1,10,2,4,7,1,1,7
32676,1984,1,14,40911,1227330,2,Y,Yes,30,3,2,80,1,38,4,1,15,1,12,5
32677,1986,12,19,37222,1079438,6,Y,No,36,2,4,80,4,36,2,2,8,4,2,5
32678,1990,1,27,38825,621200,6,Y,No,22,1,2,80,2,32,6,3,4,2,3,2
32679,2013,2,22,28189,732914,6,Y,Yes,6,1,4,80,1,9,1,4,1,1,1,1
32680,1998,11,23,28010,840300,2,Y,Yes,22,1,2,80,3,24,3,4,2,1,1,1
32681,2001,4,2,9221,239746,0,Y,No,8,4,4,80,2,21,3,3,2,1,2,2
32682,2015,1,6,21751,326265,7,Y,Yes,3,1,1,80,3,7,1,3,6,3,4,3
32683,2005,8,24,30074,300740,3,Y,Yes,39,3,1,80,2,17,6,4,5,4,2,2
32684,2018,11,26,31928,478920,2,Y,Yes,39,3,2,80,1,4,3,1,4,2,4,2
32685,2017,1,22,21049,231539,5,Y,No,35,2,4,80,4,5,3,4,2,2,2,2
32686,1993,1,19,33548,570316,0,Y,Yes,29,4,4,80,1,29,5,3,11,3,6,2
32687,1990,1,22,5856,99552,0,Y,Yes,6,4,2,80,3,32,1,1,5,4,5,2
32688,1983,1,15,48997,930943,1,Y,No,23,4,3,80,2,39,5,1,35,11,12,34
32689,2004,6,13,16244,276148,0,Y,Yes,31,3,2,80,4,18,3,3,9,4,7,9
32690,2000,9,22,6707,40242,6,Y,No,21,3,1,80,4,22,6,3,2,1,2,1
32691,1997,2,20,6814,149908,6,Y,Yes,48,1,2,80,4,25,6,2,10,6,6,4
32692,2015,1,5,41424,787056,3,Y,Yes,48,4,4,80,1,7,4,3,7,7,1,1
32693,1993,9,7,30974,929220,5,Y,No,13,3,1,80,1,29,3,1,21,14,5,4
32694,2005,7,6,15763,189156,5,Y,Yes,2,1,4,80,3,17,6,4,15,11,4,8
32695,1985,7,3,1463,36575,6,Y,Yes,0,1,1,80,3,37,4,3,1,1,1,1
32696,1990,12,27,5248,99712,5,Y,Yes,33,3,2,80,4,32,4,3,32,9,8,15
32697,1990,12,12,21376,598528,4,Y,No,16,3,2,80,2,32,6,2,13,4,6,5
32698,1997,6,17,1507,7535,4,Y,Yes,14,2,1,80,3,25,1,4,25,11,8,7
32699,2013,6,26,34147,478058,7,Y,No,44,1,4,80,3,9,4,2,5,1,3,1
32700,2010,5,17,50819,1473751,2,Y,No,3,3,2,80,1,12,3,1,4,3,4,2
32701,2009,1,20,3401,10203,3,Y,No,19,3,2,80,1,13,3,3,11,2,5,3
32702,2007,7,18,7710,61680,4,Y,Yes,40,1,1,80,3,15,3,2,7,2,7,3
32703,2011,7,4,46136,461360,2,Y,No,9,3,2,80,1,11,1,1,8,3,6,1
32704,1993,7,8,45762,686430,5,Y,Yes,22,4,1,80,3,29,5,2,13,5,13,10
32705,2009,7,2,5159,87703,0,Y,Yes,37,3,2,80,2,13,4,3,12,6,6,2
32706,2016,6,27,30343,364116,3,Y,Yes,42,4,1,80,4,6,4,2,1,1,1,1
32707,2006,9,16,9216,73728,0,Y,Yes,48,4,3,80,2,16,6,1,2,2,1,1
32708,2001,3,3,20443,224873,6,Y,No,39,3,1,80,3,21,1,2,18,18,6,14
32709,2018,8,3,31761,635220,4,Y,Yes,22,4,4,80,3,4,1,1,1,1,1,1
32710,2001,12,3,29288,351456,2,Y,No,7,4,2,80,2,21,5,1,3,1,2,3
32711,1986,8,4,21785,370345,6,Y,No,18,1,2,80,4,36,5,2,32,25,24,9
32712,2013,5,1,35943,898575,7,Y,Yes,37,2,1,80,2,9,1,2,7,6,4,6
32713,2017,1,1,42665,639975,2,Y,Yes,26,1,4,80,3,5,2,2,3,3,1,1
32714,2017,1,18,2567,66742,1,Y,Yes,13,4,1,80,2,5,2,4,2,2,1,1
32715,1997,8,24,17446,226798,0,Y,Yes,29,3,2,80,4,25,1,4,13,5,11,13
32716,1997,9,10,14526,232416,3,Y,No,9,4,1,80,4,25,6,1,6,5,2,2
32717,2004,6,3,41518,705806,6,Y,Yes,33,1,4,80,2,18,5,3,5,5,2,1
32718,1990,10,12,23050,553200,4,Y,Yes,49,4,1,80,4,32,6,2,19,11,13,5
32719,1982,3,17,36101,685919,1,Y,Yes,0,4,4,80,4,40,5,1,36,4,6,6
32720,2017,3,6,32605,749915,4,Y,No,30,2,1,80,2,5,4,2,1,1,1,1
32721,2014,12,21,28500,484500,8,Y,No,45,2,2,80,4,8,5,3,5,4,4,5
32722,2013,11,14,37685,979810,2,Y,Yes,6,1,4,80,1,9,2,2,7,6,5,5
32723,2018,1,7,7544,135792,3,Y,No,31,1,1,80,2,4,6,3,4,2,3,2
32724,2008,11,14,26210,262100,8,Y,No,8,2,3,80,2,14,1,2,2,2,2,2
32725,2006,3,3,15167,197171,7,Y,Yes,35,4,4,80,1,16,6,2,15,9,12,8
32726,2000,3,13,29206,467296,4,Y,No,23,2,3,80,4,22,2,2,19,6,8,14
32727,2015,2,13,47555,760880,2,Y,Yes,40,3,4,80,1,7,5,3,6,3,2,1
32728,2021,10,6,8963,89630,6,Y,No,32,2,3,80,3,1,1,3,1,1,1,1
32729,1984,8,9,1799,46774,3,Y,Yes,14,1,1,80,3,38,2,3,12,10,8,2
32730,2008,4,14,40361,807220,4,Y,No,0,2,1,80,1,14,3,2,14,6,12,8
32731,2011,8,5,16496,494880,6,Y,No,2,1,2,80,3,11,3,2,6,5,3,4
32732,2020,10,12,2541,33033,8,Y,No,46,4,3,80,3,2,6,1,2,2,1,2
32733,2020,5,28,17236,430900,4,Y,Yes,5,1,1,80,3,2,5,2,2,2,2,1
32734,2021,6,17,10623,106230,5,Y,No,21,1,3,80,2,1,2,4,1,1,1,1
32735,2017,5,21,40400,808000,2,Y,No,13,4,2,80,4,5,6,2,2,1,1,1
32736,1986,1,8,29644,177864,2,Y,Yes,27,1,2,80,1,36,1,2,32,11,10,31
32737,1996,4,27,21229,275977,8,Y,No,35,1,4,80,2,26,2,1,23,11,2,20
32738,2018,4,13,25413,635325,6,Y,No,44,1,4,80,1,4,4,4,3,2,2,1
32739,2006,2,9,44571,222855,2,Y,Yes,11,1,4,80,1,16,3,2,7,6,3,1
32740,2014,6,11,19469,486725,0,Y,Yes,27,1,2,80,2,8,5,4,7,7,2,5
32741,2012,7,25,19280,19280,5,Y,No,38,3,4,80,1,10,1,2,3,2,3,1
32742,2020,1,17,27821,27821,6,Y,Yes,46,3,2,80,2,2,3,2,2,1,2,2
32743,2020,12,25,49671,695394,2,Y,No,8,4,2,80,2,2,3,4,2,1,2,1
32744,1999,2,28,25676,25676,5,Y,Yes,29,2,1,80,4,23,5,1,16,2,3,13
32745,1983,4,16,39988,679796,3,Y,Yes,18,2,4,80,3,39,4,1,35,4,9,5
32746,2011,9,15,42819,1156113,6,Y,No,37,4,1,80,1,11,6,1,4,2,3,1
32747,1982,5,16,30319,242552,6,Y,No,34,4,4,80,3,40,6,1,28,23,11,7
32748,1990,2,18,6854,41124,6,Y,No,17,4,1,80,4,32,5,2,32,12,23,29
32749,1986,10,5,24890,199120,6,Y,No,26,2,1,80,1,36,1,3,16,1,1,6
32750,2010,7,22,13981,83886,6,Y,Yes,34,1,3,80,1,12,6,3,2,2,2,2
32751,2017,9,19,36182,832186,3,Y,No,49,2,2,80,1,5,6,4,1,1,1,1
32752,2017,8,15,19496,526392,7,Y,Yes,4,1,1,80,2,5,1,1,3,1,2,3
32753,2002,2,9,30806,338866,5,Y,No,3,2,4,80,3,20,5,3,3,1,3,3
32754,2008,2,19,2708,59576,3,Y,No,49,2,2,80,1,14,2,3,7,6,1,7
32755,2009,1,19,25571,511420,5,Y,Yes,16,1,3,80,1,13,5,1,3,3,3,2
32756,1984,1,26,23461,351915,2,Y,No,27,3,4,80,1,38,3,2,21,4,10,12
32757,2000,10,20,44685,536220,6,Y,Yes,29,2,1,80,3,22,1,4,2,1,1,1
32758,1984,10,21,49938,699132,2,Y,Yes,35,2,1,80,2,38,5,4,21,6,21,8
32759,2019,2,16,11531,126841,6,Y,Yes,28,3,3,80,1,3,1,4,1,1,1,1
32760,2000,11,18,49947,99894,8,Y,Yes,0,2,3,80,4,22,6,1,10,4,8,6
32761,2016,3,4,10944,109440,7,Y,No,39,2,1,80,1,6,4,3,5,1,5,2
32762,2021,8,25,50370,201480,7,Y,Yes,49,2,4,80,4,1,2,4,1,1,1,1
32763,1985,12,2,20439,306585,1,Y,Yes,8,2,2,80,4,37,4,2,32,4,3,4
32764,2009,2,18,31959,511344,2,Y,No,34,4,2,80,3,13,2,2,3,3,1,1
32765,1984,5,24,21317,255804,3,Y,No,1,3,2,80,2,38,5,4,37,28,34,30
32766,2018,12,18,39182,117546,8,Y,Yes,29,3,3,80,4,4,2,2,3,1,1,3
32767,1997,7,25,13095,222615,7,Y,Yes,20,2,1,80,4,25,1,3,14,7,4,9
32768,2019,9,2,47278,236390,3,Y,No,16,3,2,80,3,3,5,3,2,2,1,1
32769,1990,10,1,17194,395462,6,Y,Yes,5,4,3,80,2,32,6,1,10,7,8,1
32770,1993,5,7,41248,329984,1,Y,No,28,2,1,80,4,29,5,1,12,9,3,6
32771,2018,12,24,18317,18317,7,Y,Yes,35,4,3,80,3,4,1,1,2,1,2,1
